ID,RRmean,PTdis,STdis,RRTot,SDRR,hbpermin,PQdis,PQslope,QRdis,QRSseg,PQseg,Pseg,NN50,STseg,STslope,Tseg
470,116.1529412,30.62355653,6.70981531,86,9.797365651,66.048,13.03934893,-0.049295801,5.780626841,0.085889863,0.099133003,0.06130907,2,0.068740473,0.138002966,0.088843369
471,73.94074074,35.44503341,10.02874884,136,2.430555379,103.6190476,13.6780236,-0.052372024,6.105543135,0.088739224,0.104741379,0.072252155,0,0.079202586,0.056429609,0.079202586
472,218.9777778,67.51263945,37.94400042,46,95.94500482,98.47373637,22.14999309,-0.060401566,3.762232344,0.020289855,0.061171498,0.050845411,19,0.105253623,0.024226472,0.10326087
473,88.07964602,29.10640787,6.344675197,114,7.013440438,87.20318725,11.23134097,-0.05812274,6.031916025,0.086032774,0.089367378,0.065739329,7,0.061451982,0.090871691,0.056831174
474,386.32,80.16068071,37.3628584,26,572.3795748,56.16,26.2952827,-0.032336319,8.242545527,0.054113248,0.086004274,0.060470085,12,0.093589744,0.011300308,0.108173077
475,228.8837209,73.16279867,25.4680141,44,8.882198822,66,27.64252711,-0.033377217,10.35576181,0.052050633,0.088405063,0.041265823,5,0.098936709,0.009970313,0.093670886
476,109.0769231,26.56187949,7.358767698,92,10.44844041,70.37450199,9.479148042,-0.071076585,5.087698416,0.071506076,0.079698351,0.063313802,16,0.073947483,0.156741455,0.098795573
477,174.2,100.055961,29.81562998,56,97.61266684,120.96,41.38442552,-0.029796166,15.19511581,0.078819444,0.115376984,0.054613095,29,0.083085317,0.031292971,0.065972222
478,88.2300885,29.07107453,6.411024874,114,7.344866186,86.85714286,11.19995773,-0.064164226,6.062638617,0.088682432,0.090371622,0.070259713,11,0.062024916,0.098033147,0.048300253
479,208.893617,38.83370487,25.8450693,48,5.597241123,71.42857143,13.0788984,-0.110188888,0,0.019166667,0.058166667,0.066722222,0,0.100444444,0.034444565,0.159777778
480,88.64285714,20.67261972,13.5499528,113,11.07592075,86.0952381,7.207317682,-0.160300337,0.02678583,0.02648628,0.067978277,0.047160823,3,0.101038491,0.058301667,0.124047256
481,107.8695652,38.20658777,12.53580744,93,6.345517746,71.13944223,14.09469551,-0.051393467,5.974206728,0.085746951,0.104754192,0.06283346,7,0.095750762,0.047388995,0.093035442
482,223.8837209,38.63050453,25.56801721,44,8.153211102,66,13.12046076,-0.08796723,0,0.020888889,0.064592593,0.057333333,1,0.091209877,0.027824274,0.147209877
483,385.6,106.7201372,36.76606271,26,55.93210169,56.16,36.68754648,-0.018327806,16.84611472,0.074839744,0.089262821,0.070245726,5,0.103311966,0.017922172,0.109027778
484,91.53211009,38.97257344,12.9433568,110,6.501331984,84.14342629,14.94167865,-0.044958085,5.719634088,0.077907986,0.107042101,0.062011719,4,0.101888021,0.051463258,0.105251736
485,126.2692308,67.55131544,18.49252005,79,18.97547207,118.5,25.65848724,-0.018820263,11.82449471,0.093620253,0.102531646,0.068050633,2,0.073721519,0.024187727,0.081367089
486,154.3333333,38.60758387,25.61416578,64,8.644660706,96,13.06816345,-0.102380875,0,0,0.052345679,0.05491358,1,0.101876543,0.029247982,0.107358025
487,147.8181818,39.09283387,26.10020499,67,13.43323456,100.5,13.04452966,-0.08195216,0,0.015949367,0.060759494,0.050632911,1,0.098177215,0.026544184,0.10835443
488,232.9285714,39.26510717,25.02276003,43,10.48671009,63.98809524,14.34780211,-0.108510016,0,0.024493827,0.064,0.068790123,0,0.1,0.042119204,0.10054321
489,399.4166667,109.0000021,36.71503007,25,14.43062908,53.51833499,37.50486251,-0.016072968,17.6393759,0.096555556,0.104222222,0.088,4,0.102,0.019073471,0.105222222
490,145.5147059,70.17656378,15.15403521,69,6.848126938,102.6785714,32.28513938,-0.018703179,11.63538631,0.082518519,0.120345679,0.066814815,3,0.063950617,0.054647088,0.099209877
491,128.1558442,64.14397654,17.7275356,78,7.323800261,116.0714286,25.25315719,-0.036515621,10.87393599,0.082024691,0.099308642,0.069135802,16,0.071753086,0.055384026,0.094469136
492,188.2307692,39.23598707,25.01598776,53,1.98664178,79.5,14.31318209,-0.107452884,0,0.032,0.071901235,0.064888889,0,0.092938272,0.035609408,0.076197531
493,159.3870968,71.82260056,24.63865084,63,20.46109987,93.75,22.14023296,-0.031608715,12.81913064,0.09052381,0.08747619,0.081,2,0.093714286,0.027898564,0.101380952
494,310.0967742,105.6129066,35.71494406,32,9.709838172,68.57142857,38.3909861,-0.014235655,16.02229744,0.084508547,0.102564103,0.049626068,1,0.093589744,0.01709864,0.097382479
495,307.1935484,57.90489641,36.01466353,32,8.55501873,69.12,21.95216514,-0.066804345,0,0.008,0.073888889,0.064888889,1,0.100666667,0.028455635,0.085277778
496,107.967033,38.09896941,12.53091916,92,7.910836287,70.656,14.06284817,-0.051859133,5.952072347,0.083031631,0.105421113,0.063071646,7,0.088462271,0.048022895,0.081650152
497,106.1397849,38.12910015,12.59493979,94,6.978602315,71.90438247,14.00835281,-0.052269033,5.949488771,0.084099265,0.100541258,0.066840278,7,0.090992647,0.047676707,0.09058415
498,271.8611111,108.388898,36.89608732,37,7.184678056,79.92,36.83945411,-0.018230026,17.61505907,0.094337607,0.10758547,0.078685897,0,0.100587607,0.019747685,0.113888889
499,116.6976744,24.55820613,7.000200624,87,5.736601716,66.15445545,6.520563213,-0.117268971,5.796953707,0.073123095,0.065977515,0.056354802,1,0.075123857,0.118434942,0.092416159
500,237,60.07564372,40.61784436,42,35.21224842,89.91080278,18.78114998,-0.07277493,0.366243436,0.001984127,0.051984127,0.051058201,2,0.113029101,0.020122975,0.096031746
501,75.36363636,24.11517165,16.43566339,133,6.673412565,101.7370518,7.22092549,-0.213565971,0.391705518,0.008868243,0.057221284,0.047508446,6,0.123838682,0.058574606,0.148120777
502,245.95,56.42563929,35.72803554,41,51.54316153,87.85714286,19.06457263,-0.039120003,0.802501409,0.010790598,0.067200855,0.059294872,2,0.100320513,0.012883403,0.104754274
503,148.3484848,39.21874612,25.50180082,67,13.07610871,100.5,13.40378523,-0.123735384,0.21286643,0.001380952,0.053142857,0.054761905,1,0.10152381,0.036396932,0.109
504,283.2352941,109.794122,35.65197838,35,24.28150933,75.6,37.71264086,-0.018872981,18.14599972,0.101269841,0.104761905,0.09531746,3,0.099047619,0.01634313,0.09468254
505,145.5373134,70.92676741,17.15672377,68,2.146349613,102,26.20964641,-0.034505867,15.36969045,0.10691358,0.104740741,0.078814815,0,0.068493827,0.030253851,0.069432099
506,152.8307692,38.00452692,25.01559642,66,1.641474298,98.21428571,13.08273431,-0.112890765,0,0.002320988,0.053481481,0.059950617,0,0.099604938,0.035279126,0.117432099
507,110.9661017,30.40688458,6.481136488,60,5.7459377,45.89641434,13.03266196,-0.049104895,5.577669167,0.086817782,0.092099472,0.066956426,0,0.053917254,0.15305121,0.052706866
508,72.2826087,36.89141754,12.94855816,139,2.828399277,106.3266932,12.28944114,-0.05900948,6.040765644,0.089557927,0.094750381,0.066453887,1,0.10003811,0.046355131,0.109375
509,68.65972222,23.94133262,11.81504389,145,14.21665846,111.36,8.584115733,-0.127086624,1.884666539,0.035584985,0.069645579,0.048113567,26,0.092701982,0.083927556,0.116520579
510,249.8974359,87.23110362,23.87923563,40,5.917357656,86.4,30.1652871,-0.027374278,16.95614992,0.092361111,0.083888889,0.06375,0,0.066666667,0.024986243,0.064722222
511,234.9,98.80003766,25.31775104,11,11.24677732,23.76,31.30889691,-0.023875187,22.85022076,0.029196217,0.060224586,0.05035461,1,0.105555556,0.037499896,0.080910165
512,181.2777778,38.93115069,25.10935615,55,14.1151569,81.8452381,13.92038324,-0.112054349,0,0.023042254,0.066591549,0.068225352,1,0.089690141,0.036354203,0.086140845
513,151.6461538,38.72696125,25.04418873,66,2.018611627,99,13.39395406,-0.103617298,0.184937078,0.001185185,0.053037037,0.059654321,1,0.100098765,0.032604523,0.160395062
514,117.7619048,20.55737635,11.22563331,85,6.689755935,65.28,7.754702209,-0.180597786,0.934279014,0.02191311,0.063024009,0.050495427,8,0.093702363,0.079447237,0.121570122
515,271.8055556,54.11364658,36.012835,37,7.21425843,79.92,18.17190365,-0.081928307,0,0.024751984,0.072371032,0.05530754,2,0.093998016,0.026676068,0.075099206
516,397.8333333,109.1250017,36.83971257,25,15.73389829,54,37.67127804,-0.015616726,17.63701786,0.083262108,0.086182336,0.073290598,2,0.102991453,0.018573764,0.106695157
517,97.87254902,37.42165097,11.60027061,103,8.90656463,78.32079208,14.82869528,-0.044970055,5.754539978,0.085515203,0.111539274,0.063186233,14,0.08984375,0.064380277,0.091269003
518,325,54.31180385,36.00760915,30,94.00146734,64.47761194,18.34489578,-0.058876129,0,0,0.050925926,0.058518519,8,0.1,0.019367127,0.085
519,168.1538462,68.73084754,23.71923185,53,152.4263233,78.86904762,21.22153468,-0.030067897,12.15820385,0.074567901,0.078864198,0.074419753,3,0.097333333,0.025311609,0.108246914
520,88.75892857,31.6877937,6.822188756,113,5.875563097,86.784,14.02486231,-0.047605404,5.617399006,0.080030488,0.101610137,0.058022104,0,0.063071646,0.088888951,0.050876524
521,283.1764706,56.91379169,35.95907826,35,22.65400963,75.6,19.80206491,-0.082266203,0.648009236,0.002287582,0.053267974,0.063562092,3,0.099891068,0.031166381,0.11040305
522,228.6046512,69.86048441,26.19330238,44,9.14009703,65.47619048,32.89505013,-0.026454548,5.65048139,0.024049383,0.095308642,0.04745679,10,0.102567901,0.018794753,0.109432099
523,191.0196078,39.35787389,25.84667793,52,2.053120018,78,13.63789439,-0.126842111,0,0,0.053925926,0.065925926,0,0.102074074,0.042351907,0.101728395
524,119.5783133,25.30128709,7.494307809,84,6.458618006,64,6.71278537,-0.107961113,5.802909119,0.05383003,0.05554497,0.05502096,4,0.082936357,0.102446435,0.095607851
525,236.0731707,45.68511977,25.30619491,42,4.352684868,62.5,20.43031753,-0.062846401,0,0.005974684,0.070632911,0.074886076,0,0.099240506,0.032665376,0.134582278
526,243.375,90.15109802,35.38286433,41,64.99603353,88.11940299,32.60202019,-0.037981668,11.31732066,0.062466125,0.091666667,0.058130081,15,0.098306233,0.019546808,0.097628726
527,73.8358209,34.94041894,10.45924235,135,7.938376493,103.68,13.12636656,-0.046862931,5.911500107,0.087604802,0.10037157,0.063500381,1,0.084127287,0.064233094,0.099657012
528,93.04672897,32.66366301,7.537847279,108,5.60437609,82.28571429,13.74504338,-0.048405974,5.912599847,0.088101774,0.106102196,0.070840372,1,0.070154139,0.098123026,0.088682432
529,88.23893805,28.98272313,6.534127582,114,7.383639336,86.85714286,11.43939278,-0.049886587,5.680123469,0.068270016,0.081035539,0.063214869,10,0.062091503,0.152163349,0.073835784
530,227.0232558,40.02700214,27.03688657,44,3.053692938,65.47619048,13.07414645,-0.106903625,0,0.013037037,0.056839506,0.053481481,0,0.103358025,0.032069573,0.149925926
531,81.85123967,21.56923436,13.37958211,122,4.364888375,93.696,7.63110662,-0.200174168,0.419732364,0.017006479,0.06283346,0.04806593,7,0.10308689,0.071031722,0.116996951
532,149.1818182,110.153464,32.6512949,67,94.51533611,143.4291378,34.82483337,-0.032289951,22.07312793,0.118739635,0.096517413,0.081177446,32,0.090671642,0.027517266,0.070936982
533,241.375,55.35245757,37.36153519,41,4.157448136,88.56,18.05819482,-0.080176332,0,0,0.05,0.057328605,0,0.10679669,0.024783701,0.101241135
534,253.4473684,107.4473703,35.76905655,39,66.29824852,84.24,37.24188531,-0.016422869,17.31932599,0.090166667,0.099,0.070555556,13,0.098111111,0.018129418,0.098555556
535,80.95121951,30.01635091,6.94114118,124,4.936760497,94.47619048,12.03159648,-0.050502429,5.712083418,0.082056781,0.08813317,0.064031863,0,0.061427696,0.107759632,0.059385212
536,107.0215054,38.90326221,13.2082989,94,7.07863436,71.61904762,14.15084336,-0.039459902,5.902195823,0.089471726,0.107328869,0.072172619,2,0.098028274,0.04720871,0.113405258
537,75.53030303,29.64411644,7.590978085,133,8.2180874,101.3333333,10.55024383,-0.061733532,6.091084395,0.081133868,0.079391892,0.065456081,3,0.063872466,0.080507669,0.05933277
538,90.24545455,29.4185264,6.568905478,111,5.226134263,85.248,11.81662436,-0.053002624,5.770162836,0.083126905,0.086699695,0.061785442,1,0.066358613,0.164633111,0.07421875
539,210.6086957,60.80666549,36.42215568,47,49.43308092,101.52,18.65614089,-0.06889106,2.919092396,0.026190476,0.0625,0.058035714,14,0.096676587,0.021681725,0.090277778
540,265.1388889,54.11367632,36.01299003,37,5.657604409,79.92,18.17266247,-0.082457464,0,0.012019231,0.058760684,0.049732906,0,0.096688034,0.026843837,0.079594017
541,119.0843373,38.07508372,25.08216,84,0.779323452,125,13.0280527,-0.089084752,0.024096386,9.52E-05,0.051904762,0.060095238,0,0.100285714,0.027847542,0.172952381
542,243.1,108.0500363,36.13030831,41,7.761443165,88.11940299,36.48395565,-0.022153146,17.74263558,0.098441734,0.101287263,0.083062331,1,0.100406504,0.017134276,0.094579946
543,299.46875,69.31304858,30.59986462,33,14.71602947,71.28,16.44020425,-0.06386862,10.98699361,0.057407407,0.045910494,0.05,4,0.085493827,0.020681931,0.099768519
544,138.7183099,64.67611934,13.1540513,72,1.809078036,107.1428571,26.53988262,-0.018508812,12.82646643,0.097113924,0.104101266,0.073468354,0,0.054632911,0.044478308,0.084759494
545,295.5757576,90.69697928,20.80665611,34,12.92877998,72.85714286,38.70082365,-0.014096063,16.05071586,0.088194444,0.111698718,0.070405983,0,0.073290598,0.042387599,0.086858974
546,149.9393939,72.46972188,14.57783827,67,20.24836603,99.70238095,34.76122559,-0.014449522,11.88605274,0.093611111,0.135166667,0.071277778,2,0.060444444,0.049182904,0.096833333
547,90.50458716,19.01703096,12.04082256,110,2.74488299,84.48,7.097379977,-0.203883599,0.045873452,0.015196265,0.060308689,0.05197218,0,0.095464939,0.072605402,0.129382622
548,479.7,76.6010246,41.5604437,21,257.6160127,45.13432836,23.38639361,-0.057533241,6.013015025,0.05679669,0.085874704,0.061288416,8,0.111052009,0.023174492,0.103132388
549,147.2923077,111.0020323,32.75346552,66,93.42487283,141.8507463,35.03702099,-0.032150729,22.29116227,0.120159933,0.09709596,0.080008418,32,0.090951178,0.027598397,0.072222222
550,118.2409639,64.43379881,16.76915864,84,4.175633164,126,24.79064661,-0.024423674,11.69070677,0.091571429,0.099142857,0.065761905,1,0.06747619,0.03523428,0.081666667
551,282.3235294,59.06057615,35.86851553,35,37.91765117,75.6,20.85050077,-0.074080722,1.207768142,0.004846336,0.055732861,0.060165485,5,0.103132388,0.029205669,0.088297872
552,235.2380952,44.76370617,25.01361899,43,11.02121228,63.98809524,19.80032027,-0.062186202,0,0.006521739,0.081652174,0.086695652,1,0.1,0.032389276,0.139130435
553,81.02439024,21.22260342,13.55746616,124,3.639135551,94.47619048,6.988087877,-0.15608256,0.474914648,0.015044341,0.059016047,0.048986486,4,0.10082348,0.055950207,0.095439189
554,108.1304348,20.58036992,13.60206572,93,3.859537569,71.13944223,7.090497593,-0.179333823,0.021739481,0.017241379,0.061476293,0.059482759,5,0.100323276,0.061710504,0.115086207
555,74.79850746,19.90144324,12.92441135,135,2.553253268,102.8571429,6.996579898,-0.195740169,0.134365808,0.004340278,0.054534314,0.046006944,0,0.100030637,0.066864118,0.111723856
556,69.97202797,21.28542984,14.18944716,144,6.78433413,109.4970297,7.078308711,-0.180743056,0.112793445,0.001139323,0.054416233,0.045844184,3,0.110948351,0.055564705,0.1796875
557,125.5714286,22.52159728,14.81640098,78,75.35740444,59.42857143,7.169819898,-0.115041404,0.275682092,0.04601753,0.07660061,0.057212271,28,0.090844131,0.037641815,0.079220655
558,144.7794118,68.57353606,22.88569953,69,19.26429613,102.6785714,19.41738132,-0.024194734,12.76315433,0.099061728,0.078864198,0.064691358,16,0.088839506,0.016896016,0.080987654
559,84.2605042,32.73152262,7.40635335,120,3.831453604,91.42857143,13.556041,-0.051902871,6.100145972,0.085556402,0.099561738,0.062642912,1,0.064977134,0.076099317,0.053782393
560,252.0512821,84.61547768,37.20735252,40,7.999835633,85.62933598,18.06897352,-0.046155673,14.43424769,0.081666667,0.049930556,0.045833333,1,0.103402778,0.010641151,0.104722222
561,84.12711864,31.8224234,6.662598736,119,3.026847692,91.392,13.47363846,-0.048777679,6.055799541,0.089415015,0.102038872,0.06216654,1,0.064167302,0.076078598,0.05383003
562,302.125,106.875011,35.5983362,33,9.486009435,70.92537313,38.91212967,-0.017374983,16.25129044,0.072519841,0.096081349,0.072916667,1,0.09578373,0.016009409,0.089236111
563,67.81632653,20.52290303,13.44336714,148,1.590877087,113.2111554,7.076569341,-0.194599523,0.123258317,0.001214105,0.054265203,0.046030405,1,0.10472973,0.065332948,0.130437078
564,441.4285714,61.76228012,32.67399024,22,16.74336095,47.52,15.69646895,-0.060806884,6.546695738,0.064305556,0.063680556,0.050763889,4,0.079375,0.020742608,0.080833333
565,356.8518519,106.1481532,34.89436807,28,6.942641741,60.17910448,34.26583669,-0.019521846,18.4948319,0.102678571,0.095238095,0.090178571,0,0.09702381,0.017661708,0.093055556
566,153.968254,38.06693038,25.07543038,64,2.5632832,96,13.06332347,-0.098426742,0,0.002320988,0.053185185,0.059407407,0,0.099802469,0.030740219,0.116296296
567,429.9545455,104.1818355,36.87070967,23,13.87763823,49.43283582,35.14334866,-0.019908693,16.29011021,0.089492754,0.097584541,0.067391304,3,0.102294686,0.01956032,0.102536232
568,70.76595745,32.36904358,7.74791312,142,2.45133716,108.1904762,13.32049088,-0.048202438,5.835447167,0.08288872,0.098704268,0.067358994,0,0.066787348,0.0833164,0.058022104
569,72.81021898,20.27567444,13.29740974,138,1.897108236,105.1428571,7.016787323,-0.191895937,0.109521324,0.004187092,0.0546875,0.045751634,0,0.101970997,0.064292807,0.107587827
570,164.6,73.23334493,13.76030961,61,20.43134846,90.77380952,35.48661953,-0.013576478,12.18938399,0.074666667,0.120987654,0.060641975,2,0.06562963,0.063245294,0.104740741
571,85.32478632,29.58977501,6.520124509,118,6.78463455,89.72673267,11.98536735,-0.042810779,5.744164361,0.071451823,0.086371528,0.067165799,5,0.060980903,0.113120519,0.070366753
572,228.3488372,38.67788244,25.02273911,44,1.507866519,65.47619048,13.7657825,-0.115274094,0,0.032,0.070666667,0.067358025,0,0.092938272,0.042475298,0.079654321
573,190.8431373,58.17757349,35.67446912,52,14.23110725,112.32,19.77762971,-0.058537993,1.358360856,0.007532051,0.054754274,0.045940171,4,0.099252137,0.02095317,0.092628205
574,138.4647887,68.29596391,23.16378316,72,18.69912326,108,19.93263952,-0.041167272,12.30806524,0.101,0.079555556,0.075277778,20,0.092611111,0.027543274,0.080555556
575,272.6666667,91.11118481,30.50293359,37,58.88406689,79.28571429,33.61533997,-0.015491289,13.32398553,0.079,0.092722222,0.068333333,7,0.087388889,0.013704638,0.081777778
576,195.74,88.68029722,22.56790486,51,7.883679344,109.6119403,33.44949004,-0.023845527,16.86173848,0.090795207,0.09291939,0.067102397,1,0.062527233,0.027072479,0.062690632
577,72.07971014,20.85203522,13.75479065,139,4.937378278,106.3266932,7.147120678,-0.172552884,0.072466357,0.001161318,0.055320946,0.052628801,1,0.107316301,0.057833254,0.105415963
578,152.8,38.60395366,25.03254739,66,5.081489788,98.21428571,13.28290053,-0.111884517,0.215632209,0.001234568,0.053135802,0.063654321,1,0.100049383,0.036851338,0.079901235
579,90.36363636,36.29099015,12.41188165,111,16.06788286,84.57142857,12.29842793,-0.052023697,5.95081845,0.070360137,0.084937119,0.056259527,15,0.101086128,0.044352883,0.109470274
580,221.1590909,73.04547705,25.75430842,45,8.949208146,67.5,29.5368941,-0.031382786,9.344035517,0.039950617,0.089037037,0.051358025,8,0.101481481,0.012246435,0.094518519
581,385.16,57.7628032,35.93235285,26,70.8963638,55.71428571,20.33534034,-0.073702577,0.760429622,0.045833333,0.0755,0.072666667,5,0.096611111,0.026199503,0.087944444
582,494.25,77.25154613,40.16128179,21,208.4593186,45.13432836,25.28410433,-0.052745177,6.11215557,0.036375661,0.071164021,0.059656085,6,0.109259259,0.024855731,0.098677249
583,95.66990291,20.76166646,13.78202177,104,4.76921428,79.872,7.024705763,-0.180489812,0.087383031,0.015386814,0.06011814,0.050876524,5,0.104134909,0.059922065,0.096036585
584,167.559322,68.86463494,24.00784514,60,126.126016,89.28571429,21.65617184,-0.031811859,11.7707633,0.086617284,0.087950617,0.076493827,4,0.091802469,0.025294835,0.099160494
585,154.6666667,38.0041091,25.01802168,64,1.368581701,96,13.08717492,-0.115952569,0,0,0.052,0.06291358,0,0.1,0.037963923,0.096691358
586,109.010989,20.72977508,13.7519106,92,10.70636506,70.656,7.084507301,-0.183150152,0.032967231,0.015100991,0.060403963,0.054830412,6,0.103896723,0.061931148,0.124809451
587,115.1647059,30.6235668,6.664643022,86,8.447550371,66.048,13.05097996,-0.049048172,5.767434615,0.087938262,0.098799543,0.057450457,6,0.065691692,0.140620123,0.078220274
588,98.1980198,38.05949524,12.60779153,102,11.7245784,77.71428571,13.86078397,-0.05263506,6.000314847,0.077047414,0.098006466,0.066163793,8,0.097359914,0.046680644,0.094719828
589,282.4,86.48667634,32.86854122,36,96.91917104,77.14285714,31.2736799,-0.032545802,11.43342671,0.0495,0.0895,0.053722222,11,0.093944444,0.026248324,0.090111111
590,84.8974359,21.94261902,14.02185013,118,46.70957453,90.624,7.554523151,-0.124426921,0.21560336,0.028296494,0.064214939,0.053972942,28,0.105945122,0.042950449,0.094750381
591,105.0526316,19.25131901,12.27561046,96,2.999538284,73.14285714,6.995043766,-0.21993765,0.168455108,0.029249238,0.066977896,0.048685213,0,0.088843369,0.073960712,0.101038491
592,233.5121951,38.61337144,25.02436668,42,6.270807126,63,13.70728391,-0.119270012,0,0.040888889,0.068444444,0.071802469,0,0.098666667,0.043899408,0.089283951
593,107.25,21.89626186,11.17134269,93,12.00871513,71.424,8.031064946,-0.153903069,1.473170217,0.027867759,0.064834223,0.050638338,26,0.092130335,0.089167519,0.09255907
594,100.9897959,19.35218402,12.37698507,99,3.842551496,75.72908367,7.121486317,-0.186386493,0,0.014958079,0.060546875,0.053734756,9,0.09798971,0.069653395,0.110994665
595,197.6938776,66.47013402,15.09862915,50,1.960883616,74.70119522,23.35319543,-0.023143664,14.0856725,0.09847619,0.093619048,0.064619048,0,0.066285714,0.087735547,0.088380952
596,139.9571429,20.13500606,13.1655844,71,5.953236129,54.528,7.11538887,-0.214320478,0.042859688,0.015148628,0.060356326,0.050400152,13,0.101800686,0.075149172,0.10003811
597,252.4210526,99.31585549,25.70050711,39,15.31018165,84.24,34.32091496,-0.017331788,19.62759795,0.090724206,0.092509921,0.060416667,2,0.076240079,0.035635133,0.090079365
598,86.48695652,32.43507629,9.530355665,116,4.822709355,88.38095238,11.59382888,-0.058744387,6.006817033,0.088577586,0.089224138,0.071282328,1,0.071336207,0.06408122,0.075646552
599,340.6428571,98.46428652,36.29103462,29,14.46230145,62.64,27.62132177,-0.035096803,16.97451018,0.074454365,0.085416667,0.041220238,9,0.094394841,0.017122547,0.103521825
600,96.66990291,20.69490762,13.71916515,104,12.13067071,79.23809524,7.021323106,-0.200833278,0.116511451,0.013259243,0.056172975,0.053147007,11,0.102112676,0.065970463,0.102882923
601,79.48,30.46430178,7.945246702,126,4.66921835,96,10.85927951,-0.059582328,6.104024114,0.090678879,0.084590517,0.070797414,2,0.060668103,0.069324188,0.055872845
602,74.78358209,30.94797471,7.680069375,135,1.759248229,102.6534653,11.8693679,-0.056065961,5.956144871,0.081608953,0.089157517,0.067303632,0,0.063925253,0.081781646,0.059279983
603,343.2142857,111.4286492,29.72558709,29,188.1986711,62.32835821,47.82311742,-0.00830372,17.1409978,0.091987179,0.125534188,0.068429487,7,0.084561966,0.027406327,0.096207265
604,310.1290323,106.6129126,35.55301388,32,9.731034277,68.57142857,38.74764264,-0.017152763,16.16030405,0.090277778,0.1025,0.081555556,1,0.096222222,0.016084095,0.089333333
605,74.88059701,27.44146823,9.508536629,135,13.19093129,102.6534653,9.349482255,-0.072272135,4.39120862,0.063476563,0.071668837,0.055772569,5,0.076280382,0.058129934,0.06906467
606,282.0588235,108.3235329,37.27025809,35,40.57523236,75.6,37.56409026,-0.016730394,16.88476948,0.092467949,0.108653846,0.063621795,12,0.101228632,0.017194689,0.119711538
607,150.6769231,38.00435147,25.01460409,66,1.371217228,99,13.07834784,-0.109839579,0,0,0.052345679,0.059308642,0,0.1,0.034147687,0.134419753
608,129.3815789,38.79353083,25.02929029,77,1.48649274,115.5,13.90282795,-0.128518251,0,0,0.055061728,0.06637037,0,0.1,0.048408481,0.087654321
609,124.6835443,38.24408638,25.02385192,80,2.447133709,120,13.31358123,-0.122061736,0.025316456,9.52E-05,0.052809524,0.064809524,0,0.1,0.043621804,0.088619048
610,305.625,58.15727441,36.01316572,33,8.495403169,70.64420218,22.19594906,-0.059689744,0,0.029755892,0.078451178,0.066877104,1,0.098863636,0.026851727,0.087962963
611,434.6818182,61.13675792,35.6456261,23,11.431163,49.43283582,16.44402326,-0.064652029,4.383138779,0.027415459,0.045169082,0.039371981,3,0.097342995,0.022718996,0.097101449
612,281.0857143,66.77448866,30.35484436,36,8.278617651,77.06640238,24.52844377,-0.059817695,6.298313631,0.045486111,0.08343254,0.057589286,1,0.084176587,0.029234582,0.122420635
613,221.9545455,47.93204789,25.43387748,45,25.17119073,66.96428571,21.93697954,-0.021268344,0.275466196,0.001234568,0.072049383,0.072790123,3,0.101135802,0.012135352,0.152098765
614,64.43589744,24.68334422,12.69680393,157,6.685402666,119.3821782,8.340477268,-0.135896144,1.998132593,0.031916921,0.065262957,0.04959032,22,0.098704268,0.081927689,0.09679878
615,257.7894737,88.42207628,34.24450747,39,63.81765054,84.24,31.78872388,-0.037016591,11.35840542,0.055111111,0.093222222,0.063222222,15,0.095666667,0.019981156,0.099555556
616,107.2282609,30.45654732,6.407955542,93,8.545407184,71.13944223,12.78873319,-0.051606517,5.867683755,0.089319741,0.09851372,0.059498857,12,0.070884146,0.110066896,0.07898247
617,90.45454545,32.11850683,6.865291294,111,2.791664097,84.57142857,14.36342253,-0.050032448,5.655212855,0.066834985,0.095846037,0.059546494,0,0.071884527,0.092419788,0.054973323
618,227.7209302,98.32566011,24.71156327,44,8.447720434,94.19226957,33.56229743,-0.015832984,19.98960726,0.111237374,0.093055556,0.055492424,0,0.068623737,0.033345675,0.090151515
619,101.8453608,38.20627951,12.69456137,98,5.991988132,74.96414343,14.07127529,-0.052992648,5.981173242,0.089939024,0.10461128,0.060927973,6,0.098751905,0.047252952,0.091701601
620,235.8536585,102.6585664,37.0538653,42,5.106480701,90.72,31.91126789,-0.023525893,17.01761336,0.093584656,0.088690476,0.078240741,0,0.102910053,0.016558738,0.101719577
621,145.6764706,38.00378961,25.02427066,69,2.271570955,102.6785714,13.10283185,-0.125882447,0,0,0.052246914,0.065185185,0,0.1,0.044021133,0.096444444
622,265.1891892,108.2973053,36.9256162,38,5.525556535,81.42857143,36.70851606,-0.017790734,17.65039902,0.094444444,0.108173077,0.079861111,0,0.102617521,0.019033356,0.11607906
623,141.5428571,64.91436021,13.10908825,71,6.60451299,105.6547619,26.86409594,-0.022558474,12.84465301,0.099887324,0.107380282,0.072732394,3,0.052338028,0.059642501,0.088
624,81.01626016,36.39847642,12.93186691,124,3.385727432,94.47619048,11.86665221,-0.05975217,5.960554184,0.076330236,0.086254223,0.067673142,1,0.101615287,0.045120947,0.10900549
625,152.1230769,38.92697817,24.83363827,66,8.794242334,98.21428571,13.42344442,-0.113122555,0.401288251,0.002428571,0.053238095,0.062761905,2,0.099428571,0.03837691,0.086761905
626,89.3963964,22.68999744,12.10913836,112,23.68345272,85.33333333,7.248596675,-0.157049877,1.887595662,0.034179688,0.060058594,0.05094401,2,0.088867188,0.050647017,0.074001736
